Solute_Canon,Solvent_Canon,Solvent,Temperature_K,LogS,Solubility(mole_fraction),MW,Source
Nc1c([N+](=O)[O-])c2no[n+]([O-])c2c2no[n+]([O-])c12,CS(C)=O,DMSO,333.15,-0.2796230486436615,0.03726,254.118,10.1016/j.jct.2025.107487
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,278.15,-1.6154475255019485,0.001695,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,283.15,-1.5524283516978183,0.001968,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,288.15,-1.5047081974529857,0.002206,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,293.15,-1.4482349288872878,0.002523,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,298.15,-1.4020607785848065,0.002818,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,303.15,-1.3494839791622293,0.003194,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,308.15,-1.3003190734724506,0.003592,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,313.15,-1.2585047888371357,0.003972,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,318.15,-1.217666434618173,0.004382,330.749,10.1016/j.jct.2025.107579
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,CS(C)=O,DMSO,323.15,-1.1720965923535478,0.004887,330.749,10.1016/j.jct.2025.107579
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,293.15,-0.60383948966906,0.01737,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,298.15,-0.5318295260886714,0.02053,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,303.15,-0.4111315004867311,0.02705,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,308.15,-0.3341734348583635,0.03227,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,313.15,-0.2012294879956334,0.04352,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,318.15,-0.1369010026749303,0.05034,195.174,10.1016/j.jct.2025.107601
COC(=O)c1cccc(C(=O)OC)n1,CS(C)=O,DMSO,323.15,-0.0158338809104672,0.06575,195.174,10.1016/j.jct.2025.107601
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,299.15,-0.7995152115544809,0.0112,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,303.15,-0.728863457137201,0.0132,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,308.15,-0.6572652023848231,0.0156,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,313.15,-0.44852883023587,0.0251,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,318.15,-0.2754533452192176,0.0371,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,323.15,-0.1170742983956198,0.0528,306.361,10.1016/j.jics.2022.100427
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,CS(C)=O,DMSO,328.15,0.0385750817215185,0.0742,306.361,10.1016/j.jics.2022.100427
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,DMSO,298.15,-0.620559925000271,0.0168,328.2730000000001,10.1016/j.molliq.2016.05.015
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,DMSO,303.15,-0.5871598873041282,0.0182,328.2730000000001,10.1016/j.molliq.2016.05.015
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,DMSO,308.15,-0.5518677036235995,0.0197999999999999,328.2730000000001,10.1016/j.molliq.2016.05.015
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,DMSO,313.15,-0.5236005810775703,0.0212,328.2730000000001,10.1016/j.molliq.2016.05.015
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,DMSO,318.15,-0.4913495990731203,0.0229,328.2730000000001,10.1016/j.molliq.2016.05.015
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,298.15,0.3865947837805211,0.148,224.212,10.1016/j.molliq.2016.07.007
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,303.15,0.3914640858160361,0.15,224.212,10.1016/j.molliq.2016.07.007
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,308.15,0.3995898247783722,0.153,224.212,10.1016/j.molliq.2016.07.007
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,313.15,0.4075396704022363,0.156,224.212,10.1016/j.molliq.2016.07.007
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,318.15,0.4153550603940665,0.159,224.212,10.1016/j.molliq.2016.07.007
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,DMSO,298.15,-1.1128578986665123,0.00547,412.4420000000002,10.1016/j.molliq.2016.10.047
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,DMSO,303.15,-1.0394627623283308,0.0065,412.4420000000002,10.1016/j.molliq.2016.10.047
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,DMSO,308.15,-0.9765598618690152,0.00754,412.4420000000002,10.1016/j.molliq.2016.10.047
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,DMSO,313.15,-0.9114192811007404,0.00879,412.4420000000002,10.1016/j.molliq.2016.10.047
CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CS(C)=O,DMSO,318.15,-0.8586394711996376,0.00996,412.4420000000002,10.1016/j.molliq.2016.10.047
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,298.15,0.3831409667329168,0.147,224.212,10.1016/j.molliq.2016.11.009
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,303.15,0.3880484608023338,0.149,224.212,10.1016/j.molliq.2016.11.009
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,308.15,0.396229539979539,0.152,224.212,10.1016/j.molliq.2016.11.009
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,313.15,0.404232507894029,0.155,224.212,10.1016/j.molliq.2016.11.009
COc1cc(/C=C/C(=O)O)cc(OC)c1O,CS(C)=O,DMSO,318.15,0.4120989273263004,0.158,224.212,10.1016/j.molliq.2016.11.009
COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,DMSO,298.2,-0.1087948364317473,0.0526,194.186,10.1016/j.molliq.2017.04.014
COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,DMSO,303.2,-0.0894723868982641,0.0550999999999999,194.186,10.1016/j.molliq.2017.04.014
COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,DMSO,308.2,-0.0678611516598274,0.0579999999999999,194.186,10.1016/j.molliq.2017.04.014
COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,DMSO,313.2,-0.0450692608285251,0.0612,194.186,10.1016/j.molliq.2017.04.014
COc1cc(/C=C/C(=O)O)ccc1O,CS(C)=O,DMSO,318.2,-0.0213129553194615,0.0647,194.186,10.1016/j.molliq.2017.04.014
O=C1CCC(c2ccccc2)=NN1,CS(C)=O,DMSO,293.2,1.392967458254955,0.637,174.203,10.1016/j.molliq.2017.05.032
O=C1CCC(c2ccccc2)=NN1,CS(C)=O,DMSO,298.2,1.4098823750873293,0.647,174.203,10.1016/j.molliq.2017.05.032
O=C1CCC(c2ccccc2)=NN1,CS(C)=O,DMSO,303.2,1.4289616507972387,0.658,174.203,10.1016/j.molliq.2017.05.032
O=C1CCC(c2ccccc2)=NN1,CS(C)=O,DMSO,308.2,1.446400136341622,0.6679999999999999,174.203,10.1016/j.molliq.2017.05.032
O=C1CCC(c2ccccc2)=NN1,CS(C)=O,DMSO,313.2,1.4621385443065098,0.6769999999999999,174.203,10.1016/j.molliq.2017.05.032
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,DMSO,298.2,0.6121202782709597,0.2259999999999999,281.23299999999995,10.1016/j.molliq.2017.05.105
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,DMSO,303.2,0.6465371299188063,0.241,281.23299999999995,10.1016/j.molliq.2017.05.105
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,DMSO,308.2,0.6794287873360835,0.256,281.23299999999995,10.1016/j.molliq.2017.05.105
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,DMSO,313.2,0.7087933019909999,0.27,281.23299999999995,10.1016/j.molliq.2017.05.105
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CS(C)=O,DMSO,318.2,0.7414015197101308,0.286,281.23299999999995,10.1016/j.molliq.2017.05.105
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,278.15,-2.392984354184748,0.0002833,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,283.15,-2.315299214794801,0.0003403,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,288.15,-2.238222501894005,0.0004082,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,293.15,-2.161905756692964,0.0004888,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,298.15,-2.0861889020100466,0.0005845,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,303.15,-2.0111118492665923,0.0006979,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,308.15,-1.936733386010894,0.000832,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,313.15,-1.8630893078824595,0.0009901999999999,425.9200000000001,10.1016/j.molliq.2018.03.121
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CS(C)=O,DMSO,318.15,-1.7888512907398193,0.00118,425.9200000000001,10.1016/j.molliq.2018.03.121
CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,DMSO,298.2,-0.3969580210139956,0.0278,164.20399999999998,10.1016/j.molliq.2018.10.104
CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,DMSO,303.2,-0.3516482509060201,0.0308999999999999,164.20399999999998,10.1016/j.molliq.2018.10.104
CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,DMSO,308.2,-0.2875223429330011,0.0358,164.20399999999998,10.1016/j.molliq.2018.10.104
CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,DMSO,313.2,-0.2372022945594641,0.0401999999999999,164.20399999999998,10.1016/j.molliq.2018.10.104
CC1=CC(=O)C(C(C)C)=CC1=O,CS(C)=O,DMSO,318.2,-0.1880571594511404,0.045,164.20399999999998,10.1016/j.molliq.2018.10.104
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,DMSO,298.2,-0.4354888632132337,0.0255,446.9100000000004,10.1016/j.molliq.2019.112211
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,DMSO,303.2,-0.4037950529280644,0.0275,446.9100000000004,10.1016/j.molliq.2019.112211
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,DMSO,308.2,-0.3698832486436769,0.0298,446.9100000000004,10.1016/j.molliq.2019.112211
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,DMSO,313.2,-0.3385730595010516,0.0321,446.9100000000004,10.1016/j.molliq.2019.112211
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(C)=O,DMSO,318.2,-0.3017255706362546,0.035,446.9100000000004,10.1016/j.molliq.2019.112211
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,DMSO,288.15,-0.3413523535906176,0.0312,252.273,10.1016/j.molliq.2021.116792
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,DMSO,293.15,-0.3060716728755815,0.0339,252.273,10.1016/j.molliq.2021.116792
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,DMSO,298.15,-0.2723228328818119,0.0366999999999999,252.273,10.1016/j.molliq.2021.116792
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,DMSO,303.15,-0.4305120267897645,0.0259,252.273,10.1016/j.molliq.2021.116792
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CS(C)=O,DMSO,308.15,-0.3898161406358108,0.0285,252.273,10.1016/j.molliq.2021.116792
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,278.15,0.3564934215060673,0.13731,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,283.15,0.4310111695309984,0.15953,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,288.15,0.5041151242635588,0.1840899999999999,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,293.15,0.5762169882781643,0.2110999999999999,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,298.15,0.6452888772347024,0.23963,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,303.15,0.714219793803934,0.27063,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,308.15,0.7814850817719147,0.30324,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,313.15,0.8488356386596396,0.33801,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,318.15,0.9162009032469888,0.37462,368.3850000000001,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,DMSO,323.15,0.9845290540436392,0.4132699999999999,368.3850000000001,10.1016/j.molliq.2021.116795
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,278.15,0.3266459684712513,0.1293699999999999,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,283.15,0.4058017311985571,0.1519,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,288.15,0.4820174139535805,0.17657,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,293.15,0.5518836211324819,0.20192,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,298.15,0.6256065497012461,0.2314699999999999,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,303.15,0.6938229872481151,0.26146,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,308.15,0.7576901535518094,0.29179,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,313.15,0.8187555380168177,0.32269,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,318.15,0.8789103764881315,0.35473,480.6860000000003,10.1016/j.molliq.2021.117316
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CS(C)=O,DMSO,323.15,0.936745955567846,0.38687,480.6860000000003,10.1016/j.molliq.2021.117316
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,293.15,-0.3241806603740919,0.0325606,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,298.15,-0.2404986572676541,0.0393804,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,303.15,-0.159833630800945,0.0472449999999999,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,308.15,-0.0819100943654533,0.0562552,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,313.15,-0.0063518972501225,0.0665262,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,318.15,0.066672290589093,0.0780918999999999,156.097,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CS(C)=O,DMSO,323.15,0.1376964026493411,0.0910925,156.097,10.1016/j.molliq.2021.117335
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,298.15,-0.7404225138890344,0.0128,260.24499999999995,10.1016/j.molliq.2022.118637
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,303.15,-0.7322101008427585,0.0131,260.24499999999995,10.1016/j.molliq.2022.118637
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,308.15,-0.7342200490259259,0.0131,260.24499999999995,10.1016/j.molliq.2022.118637
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,313.15,-0.7328976909384187,0.0132,260.24499999999995,10.1016/j.molliq.2022.118637
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,318.15,-0.7058598220870789,0.0141,260.24499999999995,10.1016/j.molliq.2022.118637
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CS(C)=O,DMSO,323.15,-0.6747709835290748,0.0152,260.24499999999995,10.1016/j.molliq.2022.118637
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,293.15,-3.033655385324532,6.57e-05,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,298.15,-2.959986620631427,7.82e-05,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,303.15,-2.8719913943486755,9.62e-05,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,308.15,-2.776539416583039,0.0001203999999999,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,313.15,-2.696017868469158,0.0001456,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,318.15,-2.626148290431371,0.0001718,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,323.15,-2.566076795703643,0.0001982,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,328.15,-2.474623005854955,0.0002457999999999,447.5430000000004,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CS(C)=O,DMSO,333.15,-2.3876505263217984,0.0003017,447.5430000000004,10.1016/j.molliq.2022.119059
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,298.15,-2.671317731124236,0.000152,327.12300000000005,10.1016/j.molliq.2022.120359
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,303.15,-2.6483124444526385,0.000161,327.12300000000005,10.1016/j.molliq.2022.120359
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,308.15,-2.639662586992616,0.000165,327.12300000000005,10.1016/j.molliq.2022.120359
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,313.15,-2.6364534769438155,0.000167,327.12300000000005,10.1016/j.molliq.2022.120359
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,318.15,-2.6307233104120087,0.0001699999999999,327.12300000000005,10.1016/j.molliq.2022.120359
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CS(C)=O,DMSO,323.15,-2.551423630999183,0.000205,327.12300000000005,10.1016/j.molliq.2022.120359
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,293.15,0.0846190583343775,0.07942,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,298.15,0.1817102459703896,0.09778,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,303.15,0.2089108675278845,0.10387,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,308.15,0.2562802836956914,0.11494,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,313.15,0.2770577750574003,0.12039,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,318.15,0.286745460329699,0.1232699999999999,160.13299999999998,10.1016/j.molliq.2022.120473
CN1COCNC1=N[N+](=O)[O-],CS(C)=O,DMSO,323.15,0.3473522189813607,0.13972,160.13299999999998,10.1016/j.molliq.2022.120473
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CS(C)=O,DMSO,293.1,-1.5785713066159273,0.00187,621.3040000000003,10.1016/j.molliq.2022.120567
